App,JA3,Ciphers,Curves,Host,Sni,Subject
pwsh,3B5074B1B5D032E5620F69F9F700FF0E,2CC02BC030C02FC09F009E0024C023C0,1D0017001800,dc.services.visualstudio.com,dc.services.visualstudio.com,in.applicationinsights.azure.com
