App,Jas3,Host,Sni,Subject
,579CCEF312D18482FC42E2B822CA2430,sync-eu.connectad.io,sync-eu.connectad.io,
,579CCEF312D18482FC42E2B822CA2430,sync-eu.connectad.io,cdn.connectad.io,
firefox,579CCEF312D18482FC42E2B822CA2430,js.adscale.de,js.adscale.de,
,,sync-eu.connectad.io,,
firefox,579CCEF312D18482FC42E2B822CA2430,hbopenbid-ams.pubmnet.com,hbopenbid.pubmatic.com,*.pubmatic.com
firefox,579CCEF312D18482FC42E2B822CA2430,,onetag-sys.com,
msedge,,,,
firefox,579CCEF312D18482FC42E2B822CA2430,ih.adscale.de,ih.adscale.de,*.adscale.de
firefox,579CCEF312D18482FC42E2B822CA2430,track.adform.net,adx.adform.net,track.adform.net
,579CCEF312D18482FC42E2B822CA2430,csi.gstatic.com,csi.gstatic.com,
,579CCEF312D18482FC42E2B822CA2430,csi.gstatic.com,csi.gstatic.com,
firefox,579CCEF312D18482FC42E2B822CA2430,a.centrum.cz,a.centrum.cz,tier1-euw1.ireland.delivery.aimatch.net
firefox,579CCEF312D18482FC42E2B822CA2430,match.adsrvr.org,match.adsrvr.org,*.adsrvr.org
,,sync.intentiq.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,js-sec.indexww.com.cdn.cloudflare.net,js-sec.indexww.com,
firefox,579CCEF312D18482FC42E2B822CA2430,prebid-server.rubiconproject.com,prebid-server.rubiconproject.com,*.rubiconproject.com
,,,,
,,r.msftstatic.com,,
,,fonts.gstatic.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,match.deepintent.com,match.deepintent.com,
,,vutbr-my.sharepoint.com,,
,,r.msftstatic.com,,
,579CCEF312D18482FC42E2B822CA2430,e6603.g.akamaiedge.net,vpaid.pubmatic.com,*.pubmatic.com
firefox,579CCEF312D18482FC42E2B822CA2430,e9957.b.akamaiedge.net,a.teads.tv,
firefox,579CCEF312D18482FC42E2B822CA2430,showads-amsc.pubmnet.com,vid.pubmatic.com,*.pubmatic.com
,,clients2.google.com,,
,,northeurope1-0.pushnp.svc.ms,,
,,www.google.com,,
,,,,
firefox,579CCEF312D18482FC42E2B822CA2430,qvdt3feo.com,qvdt3feo.com,qvdt3feo.com
,,htlb.casalemedia.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,prod-snowly-sasic.stdout.cz,asset.stdout.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,trackad.cz,delivery.r2b2.cz,*.r2b2.cz
,,adservice.google.com,,
,579CCEF312D18482FC42E2B822CA2430,api.id5-sync.com,api.id5-sync.com,
firefox,579CCEF312D18482FC42E2B822CA2430,prg.smartadserver.com,prg.smartadserver.com,
,579CCEF312D18482FC42E2B822CA2430,fonts.googleapis.com,fonts.googleapis.com,
,579CCEF312D18482FC42E2B822CA2430,r.casalemedia.com,ssum-sec.casalemedia.com,
,02AA4679DF284F240695DA144B70C288,safebrowsing.googleapis.com,safebrowsing.googleapis.com,
firefox,579CCEF312D18482FC42E2B822CA2430,d70shl7vidtft.cloudfront.net,d70shl7vidtft.cloudfront.net,
,579CCEF312D18482FC42E2B822CA2430,prg.smartadserver.com,prg.smartadserver.com,
,579CCEF312D18482FC42E2B822CA2430,r.casalemedia.com,ssum-sec.casalemedia.com,
,,fonts.gstatic.com,,
,,csi.gstatic.com,,
,,www.googletagmanager.com,,
,579CCEF312D18482FC42E2B822CA2430,fonts.gstatic.com,fonts.gstatic.com,
,579CCEF312D18482FC42E2B822CA2430,fonts.gstatic.com,fonts.gstatic.com,
,579CCEF312D18482FC42E2B822CA2430,fonts.googleapis.com,fonts.googleapis.com,
,,fonts.googleapis.com,,
,579CCEF312D18482FC42E2B822CA2430,h.seznam.cz,h.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,fonts.gstatic.com,fonts.gstatic.com,
,579CCEF312D18482FC42E2B822CA2430,fonts.gstatic.com,fonts.gstatic.com,
,579CCEF312D18482FC42E2B822CA2430,www.googleadservices.com,googleads.g.doubleclick.net,
,579CCEF312D18482FC42E2B822CA2430,prg.smartadserver.com,prg.smartadserver.com,
,579CCEF312D18482FC42E2B822CA2430,www.googleadservices.com,www.googleadservices.com,
,579CCEF312D18482FC42E2B822CA2430,scz.hit.gemius.pl,spir.hit.gemius.pl,*.hit.gemius.pl
firefox,579CCEF312D18482FC42E2B822CA2430,ehub.cz,ehub.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,scripts.luigisbox.com,scripts.luigisbox.com,
,579CCEF312D18482FC42E2B822CA2430,region1.google-analytics.com,region1.google-analytics.com,
,E7A04DE1E4BE9C10D1115F3895E1956A,clients2.google.com,encrypted-tbn0.gstatic.com,
,,trackingapi.modio.cz,,
,579CCEF312D18482FC42E2B822CA2430,www.googletagmanager.com,www.googletagmanager.com,
,579CCEF312D18482FC42E2B822CA2430,www.googletagmanager.com,www.googletagmanager.com,
firefox,579CCEF312D18482FC42E2B822CA2430,creativecdn.com,creativecdn.com,
,579CCEF312D18482FC42E2B822CA2430,apis.google.com,www.google-analytics.com,
,579CCEF312D18482FC42E2B822CA2430,c-ko.seznam.cz,c.seznam.cz,
,,apis.google.com,,
,,www.googleadservices.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,bidder.criteo.com,bidder.criteo.com,
,579CCEF312D18482FC42E2B822CA2430,sync.srv.stackadapt.com,sync.srv.stackadapt.com,*.srv.stackadapt.com
,579CCEF312D18482FC42E2B822CA2430,c.msn.com,c.clarity.ms,c.msn.com
,579CCEF312D18482FC42E2B822CA2430,trackingapi.modio.cz,trackingapi.modio.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,www.glami.cz,www.glami.cz,
,579CCEF312D18482FC42E2B822CA2430,stats.g.doubleclick.net,stats.g.doubleclick.net,
firefox,579CCEF312D18482FC42E2B822CA2430,gscwidgets.b-cdn.net,widgets.getsitecontrol.com,
,,www.google.com,,
,579CCEF312D18482FC42E2B822CA2430,fonts.gstatic.com,fonts.gstatic.com,
firefox,579CCEF312D18482FC42E2B822CA2430,app.getsitecontrol.com,app.getsitecontrol.com,*.getsitecontrol.com
,,star-mini.c10r.facebook.com,,
,579CCEF312D18482FC42E2B822CA2430,fonts.gstatic.com,fonts.gstatic.com,
,0671EA2C2DF6FB0ECC560D376BDC0C52,clients2.google.com,encrypted-tbn0.gstatic.com,
,579CCEF312D18482FC42E2B822CA2430,scontent.xx.fbcdn.net,connect.facebook.net,
,579CCEF312D18482FC42E2B822CA2430,beacons3.gvt2.com,www.google.cz,
,,beacons3.gvt2.com,,
,,scontent.xx.fbcdn.net,,
,579CCEF312D18482FC42E2B822CA2430,www.google.com,www.google.com,
,579CCEF312D18482FC42E2B822CA2430,star-mini.c10r.facebook.com,www.facebook.com,
,,www.googleadservices.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,www.clarity.ms,www.clarity.ms,www.clarity.ms
,579CCEF312D18482FC42E2B822CA2430,tag.ivitrack.com,matching.ivitrack.com,
firefox,579CCEF312D18482FC42E2B822CA2430,st.getsitecontrol.com,st.getsitecontrol.com,
,579CCEF312D18482FC42E2B822CA2430,star-mini.c10r.facebook.com,www.facebook.com,
,,stats.g.doubleclick.net,,
,,tag.ivitrack.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,match.sharethrough.com,match.sharethrough.com,*.sharethrough.com
,579CCEF312D18482FC42E2B822CA2430,ib.adnxs-simple.com,ib.adnxs-simple.com,*.adnxs-simple.com
firefox,579CCEF312D18482FC42E2B822CA2430,exchange.mediavine.com,exchange.mediavine.com,exchange.mediavine.com
firefox,579CCEF312D18482FC42E2B822CA2430,am-vip001.taboola.com,sync-t1.taboola.com,*.taboola.com
firefox,579CCEF312D18482FC42E2B822CA2430,contextual.media.net,contextual.media.net,
,579CCEF312D18482FC42E2B822CA2430,www.bing.com,c.bing.com,www.bing.com
,579CCEF312D18482FC42E2B822CA2430,dis.criteo.com,dis.criteo.com,
firefox,579CCEF312D18482FC42E2B822CA2430,x.bidswitch.net,x.bidswitch.net,*.bidswitch.net
,FE47B4ED91DA4B905570448FED11AF14,scontent.xx.fbcdn.net,static.xx.fbcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,ad.360yield.com,ad.360yield.com,*.360yield.com
firefox,579CCEF312D18482FC42E2B822CA2430,static.criteo.net,static.criteo.net,
,579CCEF312D18482FC42E2B822CA2430,www.googleadservices.com,cm.g.doubleclick.net,
,4CAB4B337312DA22EF50CD306C3EFD3F,scontent.xx.fbcdn.net,static.xx.fbcdn.net,
,579CCEF312D18482FC42E2B822CA2430,r.casalemedia.com,r.casalemedia.com,
,579CCEF312D18482FC42E2B822CA2430,track.adform.net,cm.adform.net,*.adform.net
,,photos-ugc.l.googleusercontent.com,,
,02AA4679DF284F240695DA144B70C288,safebrowsing.googleapis.com,safebrowsing.googleapis.com,
,,beacons2.gvt2.com,,
,,consent.youtube.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,eb2.3lift.com,eb2.3lift.com,*.3lift.com
firefox,579CCEF312D18482FC42E2B822CA2430,sync-criteo.ads.yieldmo.com,sync-criteo.ads.yieldmo.com,*.ads.yieldmo.com
firefox,579CCEF312D18482FC42E2B822CA2430,beacon.krxd.net,beacon.krxd.net,beacon.krxd.net
,5DE2CFF86F6668DCCA54B81F286881E3,beacons3.gvt2.com,update.googleapis.com,
,,www.googleadservices.com,,
,579CCEF312D18482FC42E2B822CA2430,pixel.rubiconproject.com,token.rubiconproject.com,*.rubiconproject.com
,0CADFEC08FD02411AB3243A449B98A84,scontent.xx.fbcdn.net,static.xx.fbcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,criteo-partners.tremorhub.com,criteo-partners.tremorhub.com,*.tremorhub.com
,F43FA346EBFC2E6C332310F15FFAB0D3,scontent.xx.fbcdn.net,static.xx.fbcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,s.thebrighttag.com,s.thebrighttag.com,signal.co
firefox,579CCEF312D18482FC42E2B822CA2430,criteo-sync.teads.tv,criteo-sync.teads.tv,
,579CCEF312D18482FC42E2B822CA2430,static.criteo.net,static.criteo.net,
,295B8FA5DB7CFEC6CF325AAE9E1C60B6,a1607.b.akamai.net,img-s-msn-com.akamaized.net,
chrome,E950FA59B64E5787C241152CC518E7B1,adservice.google.com,adservice.google.com,
firefox,579CCEF312D18482FC42E2B822CA2430,ib.adnxs.com,ib.adnxs.com,*.adnxs.com
firefox,579CCEF312D18482FC42E2B822CA2430,ats-eks.eu-central-1.dcs-online-targeting-prd.aws.oath.cloud,ups.analytics.yahoo.com,
,903DDED83B4A78F14669AE23B9AFD241,scontent.xx.fbcdn.net,static.xx.fbcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,visitor.omnitagjs.com,visitor.omnitagjs.com,
,EC5A7AC72979EA03EBD58F41C9654941,scontent.xx.fbcdn.net,static.xx.fbcdn.net,
firefox,579CCEF312D18482FC42E2B822CA2430,simage2.pubmatic.com,simage2.pubmatic.com,*.pubmatic.com
firefox,579CCEF312D18482FC42E2B822CA2430,tracking.srovname.cz,tracking.srovname.cz,
,,star-mini.c10r.facebook.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,www.luxusnipradlo.cz,www.luxusnipradlo.cz,
,,clients2.google.com,,
,,scontent.xx.fbcdn.net,,
chrome,E91852BAF504E32C009D9E60AF94C36E,beacons2.gvt2.com,beacons2.gvt2.com,
,,apis.google.com,,
chrome,001F5F6B6C77D2B31390B31106168B23,star-mini.c10r.facebook.com,www.facebook.com,
,,scontent.xx.fbcdn.net,,
,,safebrowsing.googleapis.com,,
msedge,,,,
msedge,,,,
,5F04A90F44FF0957F2BFA07237ABA6B1,,mail.google.com,
,,safebrowsing.googleapis.com,,
,,fonts.gstatic.com,,
,D2C2A9B7F33E4EAEADCC61C4CEEE458B,accounts.google.com,accounts.google.com,
,662A4F6460930771AD174EDE18036BB7,fonts.gstatic.com,beacons.gcp.gvt2.com,
,,accounts.google.com,,
,,consent.youtube.com,,
chrome,AA7CCFDE80D2543C71A2C0E85F2F48F0,www.googleadservices.com,www.googleadservices.com,
,579CCEF312D18482FC42E2B822CA2430,id5-sync.com,id5-sync.com,
,,www.google.com,,
,,apis.google.com,,
,579CCEF312D18482FC42E2B822CA2430,www.bing.com,bat.bing.com,www.bing.com
,,beacons3.gvt2.com,,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d137-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d21-a.sdn.cz,d32-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d27-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d8-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d48-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,nydc1.outbrain.org,sync.outbrain.com,*.outbrain.com
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d27-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d21-a.sdn.cz,d32-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d21-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d21-a.sdn.cz,d32-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d27-a.sdn.cz,
,,fonts.gstatic.com,,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d62-a.sdn.cz,
,,region1.google-analytics.com,,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d27-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d53-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d21-a.sdn.cz,d32-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d21-a.sdn.cz,d32-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d15-a.sdn.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,dynamic.nl3.vip.prod.criteo.com,dynamic.criteo.com,
firefox,579CCEF312D18482FC42E2B822CA2430,ag.gbc.criteo.com,ag.gbc.criteo.com,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d39-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,static.criteo.net,static.criteo.net,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d50-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d27-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,ssp.seznam.cz,ssp.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d16-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,a.iva.seznam.cz,a.iva.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,h.seznam.cz,h.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,i0.cz,i0.cz,
,579CCEF312D18482FC42E2B822CA2430,secure.adnxs.com,secure.adnxs.com,*.adnxs.com
,579CCEF312D18482FC42E2B822CA2430,notifikace.novinky.cz,notifikace.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,i.seznam.cz,i.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,dnacdn.net,dnacdn.net,
,579CCEF312D18482FC42E2B822CA2430,ib.adnxs.com,ib.adnxs.com,*.adnxs.com
firefox,579CCEF312D18482FC42E2B822CA2430,dnacdn.net,gum.criteo.com,
,579CCEF312D18482FC42E2B822CA2430,rtb-csync.smartadserver.com,rtb-csync.smartadserver.com,
firefox,579CCEF312D18482FC42E2B822CA2430,geo.seznam.cz,geo.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,diskuze.seznam.cz,diskuze.seznam.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,gem.gbc.criteo.com,gem.gbc.criteo.com,
,579CCEF312D18482FC42E2B822CA2430,ssp.seznam.cz,ssp.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,sznplayer.cz,api.sznplayer.cz,
,579CCEF312D18482FC42E2B822CA2430,dis.criteo.com,sslwidget.criteo.com,
,579CCEF312D18482FC42E2B822CA2430,pocitadlolibise.seznam.cz,pocitadlolibise.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,h.seznam.cz,h.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,h.seznam.cz,h.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d49-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,pocitadlolibise.seznam.cz,pocitadlolibise.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,ssp.seznam.cz,ssp.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,c-ko.seznam.cz,c-ko.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d49-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,scz.hit.gemius.pl,spir.hit.gemius.pl,*.hit.gemius.pl
,579CCEF312D18482FC42E2B822CA2430,onegar.seznam.cz,onegar.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,j.clarity.ms,j.clarity.ms,a.clarity.ms
,579CCEF312D18482FC42E2B822CA2430,diskuze.seznam.cz,diskuze.seznam.cz,
,,fonts.gstatic.com,,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,v137-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,a.iva.seznam.cz,a.iva.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d39-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d53-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,track.adform.net,track.adform.net,track.adform.net
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d21-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d39-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,s1.adform.net,s1.adform.net,track.adform.net
,579CCEF312D18482FC42E2B822CA2430,scz.hit.gemius.pl,gacz.hit.gemius.pl,*.hit.gemius.pl
,,www.google.com,,
,,scontent.xx.fbcdn.net,,
,579CCEF312D18482FC42E2B822CA2430,i.im.cz,i.im.cz,
,579CCEF312D18482FC42E2B822CA2430,i.im.cz,i.im.cz,
,,beacons3.gvt2.com,,
,579CCEF312D18482FC42E2B822CA2430,consent.seznam.cz,consent.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,h.seznam.cz,h.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,diskuze.seznam.cz,diskuze.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,notifikace.novinky.cz,notifikace.novinky.cz,
,579CCEF312D18482FC42E2B822CA2430,d21-a.sdn.cz,d32-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,share.seznam.cz,share.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,scz.hit.gemius.pl,scz.hit.gemius.pl,*.hit.gemius.pl
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d94-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d15-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,www.googletagmanager.com,www.googletagmanager.com,
,579CCEF312D18482FC42E2B822CA2430,www.novinky.cz,api-web.novinky.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,www.super.cz,media.super.cz,
,579CCEF312D18482FC42E2B822CA2430,d21-a.sdn.cz,d32-a.sdn.cz,
,,safebrowsing.googleapis.com,,
,579CCEF312D18482FC42E2B822CA2430,h.seznam.cz,h.seznam.cz,
,,fonts.gstatic.com,,
,579CCEF312D18482FC42E2B822CA2430,pocitadlolibise.seznam.cz,pocitadlolibise.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,www.seznam.cz,www.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d264-a.sdn.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,i.im.cz,i.im.cz,
,579CCEF312D18482FC42E2B822CA2430,i.im.cz,i.im.cz,
,,scontent.xx.fbcdn.net,,
,579CCEF312D18482FC42E2B822CA2430,share.seznam.cz,share.seznam.cz,
,,clients2.google.com,,
,,www.googletagmanager.com,,
,579CCEF312D18482FC42E2B822CA2430,www.novinky.cz,www.novinky.cz,
,579CCEF312D18482FC42E2B822CA2430,pocitadlolibise.seznam.cz,pocitadlolibise.seznam.cz,
,,clients2.google.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,j.clarity.ms,j.clarity.ms,a.clarity.ms
,,www.bing.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,csm.nl3.eu.criteo.net,csm.nl3.eu.criteo.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,femetrics.grammarly.io,femetrics.grammarly.io,femetrics.grammarly.io
,,star-mini.c10r.facebook.com,,
,,clients2.google.com,,
,,fonts.gstatic.com,,
,579CCEF312D18482FC42E2B822CA2430,h.seznam.cz,h.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,login.super.cz,login.seznam.cz,
,,beacons3.gvt2.com,,
,579CCEF312D18482FC42E2B822CA2430,login.super.cz,login.szn.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,trending.seznam.cz,trending.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,www.novinky.cz,www.novinky.cz,
,579CCEF312D18482FC42E2B822CA2430,www.novinky.cz,api-web.novinky.cz,
,579CCEF312D18482FC42E2B822CA2430,sznplayer.cz,api.sznplayer.cz,
,579CCEF312D18482FC42E2B822CA2430,notifikace.novinky.cz,notifikace.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,c-ko.seznam.cz,c-ko.seznam.cz,
,,safebrowsing.googleapis.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,diskuze.seznam.cz,diskuze.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d49-a.sdn.cz,
,,i.seznam.cz,,
firefox,579CCEF312D18482FC42E2B822CA2430,suggest.seznam.cz,suggest.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,delivery.performax.cz,delivery.performax.cz,*.performax.cz
,579CCEF312D18482FC42E2B822CA2430,share.seznam.cz,share.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,s1.adform.net,s1.adform.net,track.adform.net
,579CCEF312D18482FC42E2B822CA2430,scz.hit.gemius.pl,gacz.hit.gemius.pl,*.hit.gemius.pl
,579CCEF312D18482FC42E2B822CA2430,c-oa.seznam.cz,c-oa.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,consent.seznam.cz,consent.seznam.cz,
,,i.seznam.cz,,
,579CCEF312D18482FC42E2B822CA2430,h.seznam.cz,h.seznam.cz,
,,i.seznam.cz,,
,579CCEF312D18482FC42E2B822CA2430,notifikace.novinky.cz,notifikace.novinky.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,sentry.sklik.cz,sentry.sklik.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d24-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,1.im.cz,1.im.cz,
,,region1.google-analytics.com,,
,579CCEF312D18482FC42E2B822CA2430,image-cache.performax.cz,image-cache.performax.cz,*.performax.cz
,579CCEF312D18482FC42E2B822CA2430,sentry.sklik.cz,sentry.sklik.cz,
,579CCEF312D18482FC42E2B822CA2430,ls.hit.gemius.pl,ls.hit.gemius.pl,*.hit.gemius.pl
,579CCEF312D18482FC42E2B822CA2430,pocitadlolibise.seznam.cz,pocitadlolibise.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,i.seznam.cz,i.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,track.adform.net,track.adform.net,track.adform.net
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d49-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,imp.performax.cz,imp.performax.cz,*.performax.cz
,579CCEF312D18482FC42E2B822CA2430,region1.google-analytics.com,region1.google-analytics.com,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,v49-a.sdn.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,product-image.performax.cz,cdn.performax.cz,*.performax.cz
,579CCEF312D18482FC42E2B822CA2430,c-ng.seznam.cz,c-ng.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,i.seznam.cz,i.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,pocitadlolibise.seznam.cz,pocitadlolibise.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,ssp.seznam.cz,ssp.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,s1.adform.net,s1.adform.net,track.adform.net
,579CCEF312D18482FC42E2B822CA2430,scz.hit.gemius.pl,scz.hit.gemius.pl,*.hit.gemius.pl
,579CCEF312D18482FC42E2B822CA2430,c-ko.seznam.cz,c.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,1.im.cz,1.im.cz,
,02AA4679DF284F240695DA144B70C288,safebrowsing.googleapis.com,safebrowsing.googleapis.com,
,,safebrowsing.googleapis.com,,
,,beacons3.gvt2.com,,
,579CCEF312D18482FC42E2B822CA2430,track.adform.net,track.adform.net,track.adform.net
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,v15-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d39-a.sdn.cz,
,76F69C9E1637882DBCB934B674454593,clients2.google.com,clients1.google.com,
,579CCEF312D18482FC42E2B822CA2430,login.super.cz,login.novinky.cz,
,579CCEF312D18482FC42E2B822CA2430,login.super.cz,login.szn.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,pocasi-backend.aktualne.cz,pocasi-backend.aktualne.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,i0.cz,i0.cz,
,,star-mini.c10r.facebook.com,,
,EFDAD8F517D051BF7AD0B6E592813B76,beacons3.gvt2.com,google.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,openbid.pubmatic.com,openbid.pubmatic.com,*.pubmatic.com
,579CCEF312D18482FC42E2B822CA2430,openbid.pubmatic.com,openbid.pubmatic.com,*.pubmatic.com
,579CCEF312D18482FC42E2B822CA2430,r2b2-emea.adnxs.com,r2b2-emea.adnxs.com,*.adnxs.com
,579CCEF312D18482FC42E2B822CA2430,r2b2-emea.adnxs.com,r2b2-emea.adnxs.com,*.adnxs.com
,62CD615D93C024C2AAA9412B83FE469A,beacons3.gvt2.com,beacons.gvt2.com,
,,,,
,,contile.services.mozilla.com,,
,,prod.ingestion-edge.prod.dataops.mozgcp.net,,
firefox,,content-signature-2.cdn.mozilla.net,,
chrome,,adservice.google.com,,
,,fonts.gstatic.com,,
chrome,38A4AC9BFABEE1B521060D3C9847DA91,video.twimg.com,video.twimg.com,
,,beacons3.gvt2.com,,
msedge,,,,
firefox,579CCEF312D18482FC42E2B822CA2430,e8960.b.akamaiedge.net,eus.rubiconproject.com,
,E0F89E424F5E736E914130DBEE25CDEF,api.twitter.com,api.twitter.com,
firefox,579CCEF312D18482FC42E2B822CA2430,pixel.rubiconproject.com,token.rubiconproject.com,*.rubiconproject.com
chrome,B18DDC3DB1959C11DF414A6485FFE730,t.co,t.co,
firefox,579CCEF312D18482FC42E2B822CA2430,e6791.b.akamaiedge.net,pixel.mathtag.com,pixel.mathtag.com
chrome,52A023B735CCABE576DF33DB8EE48D38,twitter.com,twitter.com,
firefox,579CCEF312D18482FC42E2B822CA2430,aax-eu.amazon-adsystem.com,aax-eu.amazon-adsystem.com,aax-eu.amazon-adsystem.com
