App,Jas3,Host,Sni,Subject
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,webmail.vinccihoteles.com,webmail.vinccihoteles.com,*.vinccihoteles.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,webmail.vinccihoteles.com,webmail.vinccihoteles.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,webmail.vinccihoteles.com,webmail.vinccihoteles.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,webmail.vinccihoteles.com,webmail.vinccihoteles.com,*.vinccihoteles.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,webmail.vinccihoteles.com,webmail.vinccihoteles.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,webmail.vinccihoteles.com,webmail.vinccihoteles.com,
msedge,,,,
msedge,,arc.msn.com,,
msedge,,functional.events.data.microsoft.com,,
msedge,,business.bing.com,,
msedge,,webshell.suite.office.com,,
msedge,,api.msn.com,,
msedge,04DD53033EE41EAD468844C613C3BAF2,assets.msn.com,assets.msn.com,
msedge,,edge.microsoft.com,,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,api.geeksforgeeks.org,img-s-msn-com.akamaized.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,web.whatsapp.com,web.whatsapp.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,web.whatsapp.com,web.whatsapp.com,
msedge,DE4389C26478C9CF885D0B33FD1307CF,web.whatsapp.com,web.whatsapp.com,
msedge,04DD53033EE41EAD468844C613C3BAF2,assets.msn.com,assets.msn.com,
msedge,,,,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,improving.duckduckgo.com,duckduckgo.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,improving.duckduckgo.com,duckduckgo.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,improving.duckduckgo.com,duckduckgo.com,
msedge,,arc.msn.com,,
msedge,,webshell.suite.office.com,,
msedge,,c.bing.com,,
msedge,,r.msftstatic.com,,
msedge,,c.msn.com,,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,api.geeksforgeeks.org,img-s-msn-com.akamaized.net,
